33.167995,1.4035300788166998
34.075157,1.4768582124572558
32.595158,1.2082353219890287
31.813154,1.1606973122361772
33.583176,1.3505074252360296
33.73239,1.533396619219818
33.14134,1.3331871751110054
33.852535,1.099568999665508
35.433887,1.3402023406477626
33.487625,1.3825816922859315
34.87818,1.577036837363165
34.048763,1.1593680203168586
32.582718,1.715497548476917
31.945047,1.5018276426019246
30.665592,1.1450264635213758
33.681606,1.0671193123885907
34.918358,1.5163993010508299
33.169346,1.4090836103770956
33.51021,1.283434111709339
32.863316,1.2758466619092905
32.449112,1.351613464893992
32.841824,1.579207696515857
33.000366,1.1457641723423424
36.301105,1.5823817232967836
34.53797,1.2025970824991064
34.70916,1.7815925006964561
32.71183,1.009313700736726
32.586903,1.1965386172876986
33.454777,1.272263105805944
32.53339,1.5027484619786622
36.536354,1.2762247784028176
32.2429,1.1162513687229345
32.536938,1.13588259863814
33.64201,1.4770551079401375
32.62711,1.6361350818569873
30.905708,1.3335136744186418
33.447727,1.4941476652091719
34.934708,1.2603762082891736
32.717308,1.1210800540543828
33.39739,1.3392400717092237
32.864105,1.3391498460031754
32.566227,1.2413228567324008
33.045067,1.5295867363950688
34.694057,1.3359273489850858
32.913338,1.6565219380958012
33.011017,1.592019953748641
35.51631,0.9802300034187346
34.990765,1.2493111361340734
32.368652,1.0607277815900056
36.551872,1.505526804745778
